"price","host_is_superhost","host_identity_verified","instant_bookable","host_listings_count","host_total_listings_count","bedrooms","bathrooms","accommodates","beds","room_type","Amenities_Offered"
300,1,1,1,1,1,4,2.5,12,8,0,33
479,0,0,0,1,1,3,1,6,3,0,46
119,1,1,0,6,6,1,1,4,2,0,31
120,0,1,0,1,1,2,1,6,4,0,35
286,0,1,0,1,1,3,2.5,7,7,0,20
99,1,0,1,1,1,1,1,2,1,1,45
600,1,1,0,0,0,4,2,8,4,0,38
158,1,1,0,1,1,1,1,2,1,0,42
155,0,1,0,2,2,1,1,4,3,0,29
40,0,0,1,1,1,1,1.5,2,1,0,8
156,1,1,1,1,1,2,2,4,4,0,31
214,1,1,1,1,1,2,1,3,2,0,19
150,1,1,0,1,1,2,1,7,5,0,33
74,1,1,0,1,1,2,1,5,4,0,29
49,1,1,1,1,1,1,2.5,2,1,1,46
49,1,1,1,1,1,1,2,1,1,1,39
59,1,1,1,2,2,1,1.5,2,1,1,46
150,1,1,0,1,1,2,1,4,3,0,34
135,1,1,1,1,1,1,1,2,1,0,35
557,1,1,0,1,1,2,2,4,3,0,25
150,1,1,1,1,1,1,1,2,1,0,26
120,0,0,1,1,1,1,1,2,1,1,27
170,1,1,1,1,1,2,1,8,6,0,19
165,0,0,0,1,1,4,4,8,5,1,27
45,1,1,0,1,1,1,1,2,1,1,22
329,1,1,1,4,4,1,1,2,1,0,51
118,1,1,1,4,4,1,1,2,2,1,9
249,1,1,1,3,3,1,1,4,1,0,21
70,0,1,1,0,0,1,1,2,1,0,9
147,0,1,1,11,11,1,1,2,1,0,27
229,0,1,1,1,1,3,1,6,3,0,41
200,1,1,0,3,3,3,1,6,4,0,18
500,0,1,1,33,33,3,2,6,3,0,16
40,0,1,1,0,0,1,1,2,2,1,12
280,0,1,1,2,2,3,2,6,4,0,31
225,0,1,1,1,1,2,1,4,3,0,18
166,1,1,0,3,3,4,2,8,5,0,54
340,0,1,1,0,0,1,1,2,1,0,52
264,0,1,0,5,5,3,1.5,8,6,0,32
48,1,1,0,1,1,1,1,2,1,1,34
50,0,0,0,1,1,1,2.5,1,1,2,27
50,0,0,0,1,1,1,2.5,1,1,2,27
95,0,1,1,1,1,1,1,2,1,1,17
170,0,0,0,1,1,3,2,6,5,0,16
323,1,1,1,2,2,3,2,6,6,0,39
266,0,1,1,6,6,2,1,4,3,0,28
84,1,1,1,3,3,1,1,2,1,0,43
221,0,0,1,1,1,1,1,2,1,1,10
250,0,0,1,1,1,2,1,4,3,0,13
50,0,0,0,1,1,1,1,2,1,1,22
180,0,0,0,4,4,4,1.5,6,6,0,44
85,1,0,0,7,7,1,2,1,1,1,12
95,1,1,1,2,2,1,1,2,1,1,19
71,0,0,0,1,1,1,1,2,1,1,13
150,1,1,0,0,0,3,2.5,7,7,0,58
123,1,1,0,0,0,1,1,2,1,0,32
280,1,1,0,2,2,1,1,2,2,0,33
350,0,1,1,1,1,4,1,10,9,0,31
100,0,0,1,0,0,2,1,4,3,0,31
228,1,1,1,4,4,1,1,2,1,0,22
210,1,1,0,1,1,3,2,6,4,0,23
100,0,1,1,0,0,1,1,2,1,1,29
200,0,1,0,1,1,2,1,4,2,0,21
247,1,1,1,1,1,3,2,8,6,0,28
275,1,1,1,0,0,3,2,6,4,0,39
90,1,0,1,0,0,3,1,7,5,1,47
350,0,0,1,0,0,3,1,6,1,0,12
350,1,1,1,0,0,4,2.5,8,5,0,42
75,0,1,0,1,1,1,1,2,1,1,16
180,0,1,0,1,1,3,2,8,5,0,53
290,0,1,0,1,1,3,1.5,6,4,0,21
80,0,0,0,1,1,1,1,4,1,0,22
185,0,0,0,1,1,2,2,5,3,0,18
100,1,1,0,3,3,1,1,4,3,1,19
286,0,1,0,1,1,2,1,4,2,0,58
150,0,1,1,0,0,2,1,4,2,0,12
275,0,0,0,2,2,3,1,4,3,0,30
120,0,0,1,1,1,3,1,6,3,0,6
350,0,1,0,11,11,2,1,4,2,0,26
538,0,1,0,2,2,3,2.5,8,6,0,41
75,0,0,0,4,4,1,1,2,1,1,16
99,0,1,0,1,1,2,1.5,4,2,0,27
334,0,0,0,1,1,5,1.5,10,8,0,54
360,1,1,0,0,0,2,1,5,4,0,42
165,1,1,0,0,0,2,1,5,2,0,65
153,0,1,1,1,1,2,1,6,4,0,10
120,0,1,0,1,1,3,1.5,6,3,0,6
245,0,0,0,1,1,1,1,2,1,0,36
400,0,1,0,0,0,3,2,6,3,0,48
79,0,1,0,9,9,1,6,5,3,0,16
69,0,1,1,5,5,1,1.5,2,1,1,35
600,1,1,0,3,3,5,3,10,8,0,22
198,0,0,0,0,0,1,1,2,1,1,34
225,0,1,0,1,1,4,2,4,5,0,37
65,1,1,0,2,2,1,1,1,1,1,6
185,0,1,0,1,1,2,1,6,6,0,39
211,0,1,0,0,0,2,2.5,4,2,0,57
240,0,1,0,0,0,3,1,5,3,0,10
69,1,1,1,1,1,2,1,4,3,1,38
140,0,1,0,1,1,2,1,4,3,0,10
120,0,1,0,0,0,1,1,1,1,0,10
150,0,1,1,9,9,2,1,8,4,1,44
39,0,1,1,3,3,1,2,1,1,1,31
59,1,1,1,7,7,1,1.5,2,1,1,34
164,0,1,1,2,2,1,1.5,3,1,1,14
70,0,0,0,1,1,1,1,2,1,1,25
88,1,1,0,0,0,2,1,4,2,0,29
250,0,0,0,0,0,1,1,2,1,1,51
100,0,0,0,5,5,1,1,2,1,1,21
60,0,0,0,0,0,1,1,2,1,1,24
164,1,1,0,0,0,1,1,4,2,0,46
428,1,1,0,4,4,3,2,7,5,0,38
300,0,1,1,0,0,4,2,8,5,0,21
99,0,0,0,1,1,1,1,4,1,0,30
347,1,1,0,1,1,4,2.5,12,8,0,23
145,1,1,0,3,3,1,1,2,1,1,14
165,1,0,1,5,5,2,1,5,5,0,27
131,0,0,0,1,1,3,1.5,5,4,0,28
45,1,1,1,1,1,1,1,2,2,2,28
54,0,1,1,3,3,1,1,2,1,1,35
186,0,1,1,0,0,1,1,2,1,1,36
59,0,1,0,3,3,1,1,2,1,1,43
319,0,1,0,38,38,4,1,8,5,0,36
300,1,1,0,2,2,2,1.5,4,3,0,17
60,0,1,1,5,5,1,1,2,1,1,28
61,0,0,1,1,1,2,1,3,2,0,25
115,0,1,0,1,1,1,1,4,3,0,22
200,0,0,1,1,1,1,1,2,1,0,30
188,1,1,0,2,2,3,2.5,5,3,0,35
45,0,1,0,1,1,1,1,2,1,1,12
95,0,0,0,1,1,1,1,2,1,0,30
656,0,1,1,52,52,10,7.5,16,12,0,36
174,0,1,1,5,5,1,1,4,3,0,23
69,0,1,0,19,19,1,1,2,1,1,33
74,1,0,1,3,3,1,1,2,1,1,22
75,1,1,0,2,2,1,1,1,1,1,23
230,0,1,1,1,1,1,1,2,1,0,6
135,1,1,1,1,1,2,1,4,3,0,29
150,0,0,0,1,1,1,1,2,1,1,33
60,0,0,0,1,1,1,1,1,1,1,10
70,0,1,1,2,2,1,1,2,1,3,15
310,0,1,1,0,0,1,1,3,2,0,35
130,0,1,1,3,3,2,1.5,4,3,0,27
521,1,1,1,2,2,3,1.5,6,4,0,30
300,0,1,0,0,0,2,2,4,2,0,14
240,0,1,1,1,1,2,1,4,3,0,41
44,1,1,0,1,1,1,1.5,2,1,1,12
225,0,1,1,52,52,4,1.5,10,4,0,32
250,0,1,0,1,1,3,2,6,3,0,35
225,0,1,0,1,1,2,1,4,2,0,28
150,1,1,1,2,2,1,1,2,1,0,40
90,1,1,1,1,1,1,1,2,1,0,25
60,1,0,1,1,1,1,1,2,1,1,19
200,0,1,0,1,1,2,1,4,2,0,27
160,1,1,1,3,3,2,1,4,2,1,26
130,0,1,1,1,1,1,1,2,1,1,15
229,0,0,1,1,1,5,2.5,9,6,0,38
125,1,1,1,1,1,1,1,2,1,0,31
70,1,0,1,2,2,1,1,4,3,1,34
371,0,1,0,1,1,3,3,6,6,0,28
150,1,1,1,0,0,2,1,4,2,0,14
221,1,1,1,45,45,1,1,2,1,0,30
60,0,1,1,1,1,1,1,2,1,1,23
395,0,1,0,5,5,4,2,8,8,0,45
98,1,0,1,1,1,1,1,2,1,0,19
450,0,1,0,0,0,4,2.5,9,5,0,38
56,1,1,0,1,1,1,1,3,2,1,20
293,1,1,0,13,13,3,1,6,5,0,42
154,0,0,1,0,0,2,1,8,6,0,15
150,1,1,0,1,1,2,1,4,3,0,48
163,0,1,0,1,1,3,1.5,5,3,0,25
199,0,1,1,0,0,3,1,6,4,0,49
110,1,1,1,2,2,1,1,2,1,1,23
88,0,0,0,1,1,1,1.5,3,1,1,28
105,1,1,0,1,1,1,1,2,1,1,18
120,0,1,1,0,0,1,1,1,1,1,15
450,1,1,0,2,2,3,1.5,5,3,0,66
294,0,0,0,1,1,3,1.5,7,4,0,24
230,0,0,0,1,1,1,1,2,1,0,54
333,0,0,1,0,0,2,2,4,3,1,39
257,1,1,1,2,2,1,1,2,1,3,31
121,1,1,1,9,9,1,1,2,1,3,10
75,0,1,1,1,1,1,1,2,1,1,40
150,0,1,1,1,1,1,1,1,1,1,12
328,0,1,1,1,1,3,1,7,5,0,22
67,0,1,0,0,0,2,1,7,2,0,48
160,1,1,0,3,3,1,1,2,1,1,15
145,0,0,0,1,1,1,1,2,1,1,22
91,1,1,1,1,1,1,1,3,2,0,21
293,0,1,0,1,1,3,1,6,3,0,14
125,1,1,0,1,1,1,1,2,1,1,32
60,1,1,0,3,3,1,0.5,2,2,1,44
150,1,1,1,4,4,1,1,4,2,0,45
150,1,1,1,2,2,1,1,2,1,1,25
180,1,1,0,3,3,1,1,2,1,1,18
120,1,1,0,1,1,1,1,4,2,0,34
120,0,0,0,1,1,1,1,2,1,0,50
528,1,1,1,6,6,2,2.5,5,2,0,38
242,0,1,1,73,73,2,1,4,3,0,13
175,1,1,0,1,1,1,1,2,1,0,35
400,0,1,0,3,3,5,2,5,6,0,35
120,1,1,0,1,1,1,1,4,3,0,36
223,0,1,0,2,2,2,1,5,3,0,41
421,1,1,1,2,2,2,1,4,3,0,33
99,0,1,1,2,2,1,1,2,1,1,32
120,0,0,1,1,1,1,1.5,2,1,1,14
250,1,1,0,2,2,4,1.5,6,4,0,18
130,0,1,1,2,2,1,1,2,1,1,29
113,0,0,0,2,2,1,1,2,1,0,30
150,1,1,1,0,0,2,1,4,3,0,28
250,0,1,1,0,0,2,2,4,2,0,13
63,1,1,0,1,1,1,1,1,1,1,35
240,0,1,1,20,20,2,1,3,2,0,49
350,0,0,1,0,0,3,1,6,3,0,12
305,1,1,1,3,3,5,3.5,12,11,0,29
230,0,1,0,1,1,2,1,4,4,0,34
250,0,1,0,1,1,2,2.5,4,2,0,29
380,0,1,0,1,1,3,2,6,3,0,37
569,0,1,0,1,1,4,3.5,8,5,0,34
100,0,0,0,1,1,1,1,2,1,1,9
180,0,1,0,0,0,3,1,8,3,0,27
140,0,1,0,0,0,3,1,8,5,0,30
221,0,1,1,2,2,3,1,10,5,0,16
130,0,1,1,2,2,2,1,7,4,0,23
150,0,1,1,2,2,1,1,3,2,0,52
200,1,0,0,1,1,3,1,6,6,0,29
250,0,0,1,0,0,4,1.5,8,5,0,40
314,0,1,0,2,2,3,1,9,5,0,21
180,0,1,1,3,3,1,1,3,2,1,21
82,1,1,1,1,1,1,1,2,1,1,48
510,0,1,1,316,316,3,2,10,7,0,13
185,0,1,1,1,1,1,1,2,1,0,28
65,0,1,1,2,2,1,1,2,1,0,20
120,0,0,1,1,1,2,1,4,2,0,31
89,1,1,0,2,2,1,1.5,1,1,1,25
450,0,0,0,2,2,4,2,6,5,0,15
70,1,1,1,1,1,1,1,2,2,1,27
60,0,1,1,0,0,1,2,2,1,1,42
450,1,1,0,0,0,3,2,8,5,0,52
40,0,1,1,2,2,1,1.5,2,1,1,8
107,0,1,0,2,2,1,1,4,1,0,28
65,1,0,0,2,2,1,1,2,1,1,40
100,1,0,1,1,1,1,1,2,1,1,24
150,0,0,0,1,1,1,1,2,1,0,5
126,1,1,0,0,0,2,1,4,2,0,17
76,0,1,1,1,1,2,1,4,2,0,32
302,1,1,1,47,47,4,2,12,7,0,36
362,0,1,1,316,316,3,1,7,4,0,15
110,1,1,0,2,2,1,1,2,1,0,15
100,1,1,0,1,1,2,1,4,3,0,40
314,0,1,0,1,1,4,2,7,5,0,32
467,1,1,1,47,47,4,2,10,5,0,39
144,0,1,1,0,0,1,1,4,1,0,11
100,1,1,0,1,1,1,1,2,1,1,33
50,1,1,1,0,0,1,1,1,1,1,38
65,1,1,1,2,2,1,1,1,1,1,32
60,0,0,1,2,2,1,1,2,1,0,20
79,0,0,1,0,0,1,1.5,1,1,1,8
110,1,1,0,1,1,1,1,2,1,0,27
135,1,1,0,1,1,1,1,5,1,0,41
199,0,1,1,0,0,2,1,5,3,0,11
450,0,1,0,0,0,4,2,10,8,0,12
550,0,0,0,0,0,4,2.5,10,4,0,51
350,1,0,1,0,0,2,1,4,3,0,23
104,1,1,1,0,0,2,1,4,2,0,12
150,1,1,0,35,35,4,2,10,6,0,37
220,0,1,0,46,46,3,1,7,5,0,27
444,0,1,0,24,24,5,3,14,12,0,41
511,1,1,1,47,47,4,2.5,14,8,0,22
140,1,1,0,2,2,1,1,5,4,0,46
140,0,0,0,1,1,3,1,6,6,0,29
300,1,1,0,1,1,4,2,8,6,0,33
190,1,0,1,0,0,3,1,6,4,0,40
191,1,1,1,0,0,2,1,6,4,0,58
80,0,1,0,1,1,1,1,2,1,1,8
221,1,1,0,24,24,2,2.5,4,2,0,41
119,0,1,1,1,1,1,1.5,3,2,0,30
150,0,1,1,7,7,3,2.5,6,6,0,24
129,1,0,1,1,1,2,1.5,4,2,0,49
48,1,0,1,0,0,1,1,2,1,1,22
211,1,1,1,2,2,3,2,6,1,0,30
129,1,1,0,4,4,2,2,4,2,0,33
152,1,1,1,10,10,1,1,3,2,3,9
247,1,0,1,4,4,1,1,4,1,3,39
246,0,0,0,0,0,3,1,4,3,0,38
150,0,1,0,2,2,3,1,6,5,1,24
145,0,1,1,0,0,3,2,6,4,0,40
165,1,1,0,35,35,3,2,7,4,0,37
230,0,1,1,0,0,3,2,4,3,0,42
146,1,1,0,0,0,3,1,6,5,0,30
300,1,0,0,2,2,3,2,6,4,0,23
515,0,0,0,2,2,2,1,5,3,3,16
531,0,1,0,24,24,4,2.5,6,3,0,38
250,0,1,0,1,1,2,1,5,6,0,10
346,0,1,1,33,33,3,3,6,4,0,16
198,0,1,0,46,46,3,2,6,4,0,27
76,1,1,0,1,1,1,1,2,1,1,31
110,1,1,0,1,1,1,1,3,4,1,30
110,0,1,1,1,1,1,1,2,1,1,22
70,0,1,0,0,0,1,1,2,1,1,10
180,0,0,0,0,0,2,1,4,2,0,37
58,1,0,0,1,1,1,1.5,2,1,1,13
59,0,1,0,4,4,1,1,2,1,1,29
65,1,0,0,2,2,2,1.5,4,3,1,30
100,1,0,1,1,1,1,1,2,2,0,30
106,0,1,1,19,19,1,1.5,2,1,1,18
104,0,1,1,19,19,1,1,2,1,1,42
190,1,1,0,1,1,2,1.5,4,2,0,46
120,0,0,1,1,1,3,1,6,6,0,12
178,1,1,0,3,3,1,1,2,1,1,64
80,1,1,1,1,1,1,1,2,1,1,18
350,1,1,0,1,1,3,2,6,5,0,32
245,0,1,1,316,316,3,1,8,5,0,12
169,0,0,1,0,0,1,1,5,3,2,11
75,0,1,0,2,2,1,1,2,1,1,12
65,0,1,0,2,2,1,1,2,1,1,9
40,0,1,0,1,1,1,2,1,1,2,14
51,0,1,1,3,3,1,2,1,1,1,15
60,1,1,0,2,2,1,1,3,2,1,34
120,1,1,0,3,3,2,1,4,2,1,17
70,0,0,1,3,3,1,1,2,1,1,23
193,0,0,1,0,0,1,1,2,1,1,48
100,0,1,1,0,0,1,1,2,1,0,34
110,0,1,1,0,0,1,1,4,2,0,46
95,0,0,0,0,0,1,1,2,2,0,37
143,1,1,1,2,2,3,1,7,5,0,25
132,0,1,1,73,73,1,1,4,2,0,11
125,1,1,1,1,1,1,1,2,1,0,49
56,1,1,0,1,1,1,1,2,2,1,21
332,0,1,1,316,316,3,2,6,4,0,14
256,1,1,1,2,2,4,3.5,10,7,0,22
311,1,1,1,10,10,2,1,6,4,0,14
236,1,1,0,3,3,1,1,2,1,0,36
98,1,1,1,1,1,1,1,2,1,0,28
50,0,1,0,0,0,1,1,2,1,1,21
128,1,1,1,2,2,4,1,10,8,0,37
83,0,1,1,28,28,1,1,2,1,3,13
282,1,1,1,0,0,2,1.5,4,2,0,28
188,0,1,0,5,5,2,1,5,3,0,31
150,1,1,1,1,1,2,1,5,3,0,41
200,0,1,0,1,1,3,1,6,5,0,35
284,1,1,1,10,10,2,1,6,4,0,14
387,0,1,1,5,5,2,1,5,3,3,19
150,0,0,0,1,1,3,1,7,5,0,32
120,1,1,1,1,1,2,1,6,4,0,59
69,1,0,1,1,1,1,1,2,1,1,52
65,0,0,0,2,2,1,1,2,1,1,29
80,1,1,0,3,3,1,1.5,2,1,1,23
75,0,1,0,2,2,2,2,5,3,1,7
55,1,1,0,3,3,1,1.5,2,2,1,36
111,1,1,0,4,4,1,1,4,2,0,42
174,1,1,1,1,1,3,1.5,6,4,0,60
74,0,1,0,0,0,1,1,2,1,1,15
259,0,1,1,37,37,3,1,6,4,0,16
409,0,1,1,73,73,3,2,6,3,0,29
407,1,1,0,0,0,4,2,8,5,0,36
59,0,1,1,1,1,1,1,2,1,1,31
170,0,1,1,2,2,1,1,4,3,1,42
60,1,0,1,0,0,1,1,2,1,1,17
54,0,1,0,2,2,1,1,2,1,1,26
75,0,1,1,7,7,1,3,4,3,1,18
40,1,1,0,2,2,1,1,2,1,1,16
53,0,1,0,3,3,1,2,2,1,1,19
220,0,0,1,2,2,1,1,2,1,3,23
236,0,1,0,1,1,2,1,4,3,0,45
90,0,1,0,1,1,1,1,4,2,0,54
350,1,1,0,2,2,3,2.5,6,3,0,54
190,0,1,0,1,1,3,2,9,4,0,31
190,1,1,0,3,3,1,1,2,1,0,32
250,0,1,1,0,0,4,2.5,8,4,0,20
105,0,0,0,7,7,1,1,2,2,0,18
195,1,1,0,1,1,2,1,4,2,0,30
85,0,0,0,0,0,1,1,2,1,0,9
600,0,0,0,2,2,3,2.5,6,3,0,15
150,1,1,1,1,1,1,1,2,1,0,26
150,0,0,1,0,0,2,1,4,3,0,22
129,0,1,0,2,2,4,1.5,7,5,0,37
40,0,1,1,2,2,1,1,2,1,1,32
90,1,1,0,1,1,1,1,2,1,0,45
280,1,1,0,0,0,4,2,7,4,0,26
190,0,1,0,1,1,2,1.5,7,5,0,15
330,0,1,1,2,2,4,2,9,5,0,29
321,0,0,0,7,7,4,1,9,5,0,11
420,0,1,1,316,316,4,2,10,4,0,14
80,1,1,0,1,1,1,1,2,1,0,21
360,0,1,0,0,0,3,2,6,3,0,48
110,1,1,0,1,1,1,1.5,2,1,0,22
78,1,1,0,1,1,1,1,2,1,0,26
90,0,0,0,1,1,1,1,2,1,1,33
220,1,1,0,1,1,3,1.5,6,3,0,34
100,1,0,0,1,1,1,1,2,1,1,22
251,0,1,0,1,1,4,1,7,4,0,37
110,0,1,1,1,1,1,4,2,1,3,17
455,0,1,1,316,316,4,2,10,7,0,14
81,0,1,0,4,4,3,1,6,4,0,39
65,0,1,1,0,0,1,1,2,1,0,16
150,1,1,0,0,0,1,1,2,1,0,43
43,0,1,0,4,4,1,1,2,1,1,28
126,0,0,1,2,2,1,1.5,2,1,0,41
322,0,1,1,4,4,1,1,4,1,1,5
170,0,1,0,1,1,1,1,2,1,1,38
200,0,0,0,0,0,3,1.5,6,4,0,25
60,0,0,0,2,2,1,1,4,4,1,5
100,1,1,1,0,0,1,1,2,1,1,33
115,0,1,1,0,0,1,1,2,1,0,41
50,0,1,0,2,2,1,1,2,1,1,36
182,1,1,1,5,5,2,2,4,2,0,32
69,0,1,0,1,1,1,1,2,1,0,20
210,0,0,0,1,1,3,2,6,3,0,9
172,1,1,1,5,5,2,1,5,3,3,47
105,1,0,0,0,0,2,1,4,2,0,33
300,0,0,0,1,1,4,2,8,5,0,18
550,1,1,0,2,2,4,2,8,5,0,34
280,0,0,1,0,0,3,2,6,3,0,14
144,1,1,0,0,0,1,1,2,1,0,23
38,0,1,1,0,0,1,1,1,4,2,16
95,1,1,1,2,2,1,1,2,1,1,33
254,0,1,1,5,5,2,1,6,4,1,7
280,1,1,0,16,16,3,1,6,4,0,39
120,1,1,1,1,1,1,1,2,1,1,23
260,0,1,0,1,1,3,1,5,3,0,32
368,1,1,1,19,19,3,2,4,6,0,22
510,0,1,1,316,316,3,2,8,4,0,11
180,0,1,0,0,0,2,1,4,2,0,12
97,1,1,1,2,2,1,1,2,1,0,50
350,0,1,0,1,1,2,1,5,3,0,45
240,1,1,0,2,2,3,2,6,4,0,53
85,0,1,1,1,1,1,1,2,1,0,27
250,1,1,1,1,1,3,2,6,4,0,37
300,0,1,1,73,73,4,2,8,5,0,13
381,1,1,1,19,19,3,1.5,6,5,0,22
120,0,0,0,1,1,3,2,8,6,0,43
99,0,1,0,1,1,1,1,2,1,0,37
310,0,1,1,316,316,3,1,7,4,0,12
270,0,0,1,2,2,1,1,2,1,3,14
490,0,1,0,6,6,4,2.5,8,4,0,16
250,1,1,1,1,1,1,1,2,1,0,49
325,0,1,1,1,1,1,1,4,2,0,12
232,1,1,0,0,0,3,1,5,3,0,52
446,1,1,1,5,5,3,2,6,3,1,42
370,0,0,1,2,2,3,2,5,3,3,15
90,1,0,1,1,1,1,1,4,1,0,36
250,0,1,0,1,1,1,1,2,1,0,12
80,1,1,0,0,0,1,1,2,1,0,20
80,0,1,0,1,1,1,1,2,1,1,17
150,0,1,1,1,1,1,1,2,1,0,33
400,0,1,0,27,27,2,1,4,3,0,27
60,0,0,0,1,1,1,1,2,1,1,18
165,0,0,1,1,1,1,1,4,2,1,27
150,1,0,1,0,0,3,1,6,4,0,27
130,0,1,0,1,1,1,1,2,1,0,31
180,1,1,1,0,0,2,1,4,3,0,40
175,0,1,0,1,1,1,1,2,1,1,12
172,1,1,0,1,1,2,2,4,2,0,38
340,1,1,0,1,1,4,1,8,4,0,27
250,1,0,0,0,0,3,1.5,6,4,0,27
153,1,1,0,2,2,1,1,2,1,0,17
250,0,1,1,6,6,1,1,2,1,1,33
123,1,1,1,1,1,1,1,2,1,0,29
650,0,1,0,0,0,4,3.5,8,4,0,40
255,0,1,0,1,1,3,2,6,4,0,35
80,0,1,0,1,1,1,1,4,2,0,29
75,0,1,0,1,1,1,1,2,1,1,32
338,0,1,0,26,26,4,1.5,8,5,0,49
96,1,1,1,0,0,1,1,4,2,0,47
88,0,1,1,39,39,1,1,4,1,0,20
128,0,1,1,39,39,2,1.5,4,2,0,34
151,0,1,1,39,39,2,1,4,2,0,40
58,0,1,1,2,2,1,1,1,2,1,32
100,0,0,1,4,4,1,1,2,1,2,24
156,1,1,0,0,0,2,1,4,3,0,28
350,0,1,0,0,0,1,1,2,1,0,32
220,1,1,0,1,1,2,1,5,2,0,45
82,1,1,1,1,1,1,1,2,1,0,19
481,0,1,0,2,2,5,3.5,10,7,0,28
149,1,1,0,0,0,2,1,4,2,0,34
46,0,1,1,2,2,1,1,2,1,1,23
154,1,1,1,5,5,2,1,4,3,0,57
107,1,1,0,1,1,1,1,2,1,0,34
96,1,1,1,2,2,1,1,2,1,0,30
171,0,1,1,9,9,1,1,2,1,0,27
137,1,1,0,1,1,2,1,6,3,0,46
217,0,1,1,9,9,2,1,4,2,0,16
222,0,1,1,9,9,2,1,4,2,0,15
248,1,1,0,0,0,3,2.5,6,4,0,31
74,1,1,0,2,2,1,1,2,1,0,17
263,1,1,0,2,2,1,1.5,4,2,0,44
120,1,1,1,1,1,1,1,2,1,0,43
140,0,1,0,0,0,2,1,5,3,0,32
195,1,1,0,0,0,3,2,6,3,0,34
160,0,1,1,3,3,2,1,4,4,0,19
110,0,1,0,1,1,1,1,2,1,0,34
180,1,1,1,6,6,2,1,4,2,0,19
78,0,0,1,3,3,2,1,4,2,1,33
546,0,0,0,9,9,3,2.5,6,4,0,17
99,0,1,0,19,19,1,1,2,1,0,32
290,1,1,0,2,2,2,1,4,2,0,21
150,1,0,1,0,0,2,1,4,3,0,27
250,1,1,0,0,0,1,1,3,3,0,39
130,0,1,0,1,1,1,1.5,2,2,1,54
72,1,1,0,6,6,1,1,2,1,1,52
554,1,1,0,6,6,4,2.5,12,6,0,58
150,0,1,0,1,1,1,1,2,1,1,18
110,0,1,0,2,2,2,1,3,2,0,29
83,0,0,1,2,2,3,1,3,3,0,33
106,0,0,0,2,2,1,1,2,1,1,47
120,0,1,1,1,1,1,2,2,1,1,11
118,1,1,0,3,3,2,1,4,3,0,28
130,0,1,1,3,3,1,1,2,3,0,51
95,1,1,1,0,0,1,1,4,1,0,39
200,0,1,1,1,1,3,1.5,5,3,0,20
50,0,1,0,0,0,1,1.5,2,1,1,57
125,1,1,1,1,1,1,1,2,1,0,41
668,1,1,0,5,5,4,2,16,12,0,40
195,0,1,1,2,2,3,1,7,5,0,48
70,1,0,1,1,1,1,1,2,1,1,36
70,0,1,1,1,1,2,1,5,4,1,41
400,0,0,1,0,0,4,3,8,4,0,14
65,0,0,0,1,1,1,1.5,2,1,1,5
65,0,1,0,0,0,1,1,2,1,1,32
350,0,1,0,1,1,2,1.5,5,3,0,53
138,1,0,0,0,0,1,1,4,2,0,36
140,0,1,0,1,1,2,1,2,2,1,8
70,0,0,0,2,2,4,2,2,2,1,9
175,0,0,0,3,3,1,1,2,2,1,13
100,0,0,0,1,1,2,1,8,2,0,22
125,1,1,1,1,1,1,1,3,2,0,35
250,0,1,1,0,0,2,1,4,4,0,24
180,1,1,0,2,2,3,2,6,4,0,44
120,1,1,1,1,1,2,1,4,2,0,20
172,1,0,0,0,0,3,1,7,3,0,41
150,1,1,0,1,1,1,1,4,3,0,24
240,0,0,0,4,4,3,1,6,3,1,18
255,1,1,0,1,1,2,1,4,2,0,24
150,0,0,1,1,1,2,1,2,2,1,12
60,0,0,1,2,2,1,1.5,2,1,1,16
76,0,1,0,4,4,1,1,2,1,1,25
55,0,0,0,2,2,1,1,2,1,1,28
125,1,1,0,3,3,1,1,2,1,1,31
165,0,1,1,7,7,2,1,5,4,1,33
442,0,1,1,7,7,5,2.5,10,10,1,43
175,1,1,1,0,0,2,1,5,3,0,27
79,1,1,0,0,0,1,1,2,1,0,35
427,1,1,1,65,65,2,2,4,2,0,19
81,1,1,1,0,0,1,1,2,2,1,46
201,0,1,1,9,9,1,0,6,6,1,26
279,1,1,1,3,3,1,1,2,1,0,24
125,1,1,0,3,3,3,2,6,4,0,23
222,1,1,1,37,37,3,1,6,3,0,17
158,1,1,0,19,19,2,1,6,3,0,27
198,1,1,1,65,65,4,2,9,5,0,33
195,1,1,1,65,65,2,1,4,2,0,34
286,1,1,0,19,19,4,2,8,6,0,27
222,1,1,1,37,37,4,2.5,11,7,0,33
55,0,0,1,1,1,1,1,1,1,1,13
94,1,0,1,0,0,2,2,4,2,0,27
85,0,0,0,0,0,1,1,2,1,1,16
55,1,1,1,5,5,1,1,2,1,1,42
43,1,1,1,5,5,1,1,1,1,1,48
140,1,0,0,2,2,1,1,2,3,0,40
80,0,0,0,4,4,1,1,2,1,1,12
300,0,1,0,1,1,4,2,7,4,0,16
63,0,1,0,2,2,1,1,2,1,1,24
350,0,1,0,1,1,2,1.5,4,2,0,37
59,0,0,0,1,1,1,1,2,1,1,1
200,0,0,0,0,0,4,2,8,4,0,35
200,1,0,0,2,2,2,1.5,4,3,0,30
166,0,1,1,21,21,1,1,2,1,0,44
203,1,1,1,8,8,1,1,2,1,0,29
232,0,1,1,47,47,1,1,2,1,0,23
198,0,1,1,47,47,1,1,2,1,0,23
220,1,1,1,8,8,3,1,6,4,0,20
